condition,seed_id,n_gen,vendi
gemma_t10,9471964,51,3.3106420040130615
gemma_t10,9483510,51,2.5868775844573975
gemma_t10,9524495,51,3.9481678009033203
gemma_t10,9591035,51,3.1376681327819824
gemma_t10,9615470,51,4.161624431610107
gemma_t10,9626793,51,2.780816078186035
gemma_t10,9662636,51,4.061997413635254
gemma_t10,9700115,51,2.428089141845703
gemma_t10,9711750,51,3.4497201442718506
gemma_t10,9737200,51,3.2246506214141846
gemma_t10,9751546,51,2.609760046005249
gemma_t10,9752897,51,2.7513046264648438
gemma_t10,9767487,51,2.4572830200195312
gemma_t10,9768369,51,2.7831311225891113
gemma_t10,9778036,51,3.690692901611328
gemma_t10,9818013,51,3.5768747329711914
gemma_t10,9884935,51,3.192817211151123
gemma_t10,9917468,51,2.3093576431274414
gemma_t10,9963298,51,2.6346986293792725
gemma_t10,10076790,51,3.2984752655029297
gemma_t10,10103200,51,2.268254280090332
gemma_t10,10135300,51,2.3922479152679443
gemma_t10,10186140,51,3.1321983337402344
gemma_t10,10202504,51,2.7448079586029053
gemma_t10,10281325,51,3.1437931060791016
gemma_t10,10348155,51,2.906717538833618
gemma_t10,10361075,51,3.150569200515747
gemma_t10,10366378,51,2.4954051971435547
gemma_t10,10367294,51,2.486947536468506
gemma_t10,10401980,51,2.1528546810150146
gemma_t10,10436313,51,2.4562745094299316
gemma_t10,10480989,51,3.1929471492767334
gemma_t10,10494183,51,2.822067975997925
gemma_t10,10509498,51,2.262432336807251
gemma_t10,10523208,51,3.0328099727630615
gemma_t10,10573012,51,2.397798538208008
gemma_t10,10606201,51,2.8312559127807617
gemma_t10,10643243,51,2.0800118446350098
gemma_t10,10649571,51,3.746689796447754
gemma_t10,10691183,51,4.122495174407959
gemma_t10,10728540,51,2.8342156410217285
gemma_t10,10898149,51,4.402137279510498
gemma_t10,10913456,51,2.605699062347412
gemma_t10,11004224,51,2.9225940704345703
gemma_t10,11022639,51,3.7786190509796143
gemma_t10,11054023,51,3.283543109893799
gemma_t10,11074539,51,2.9337992668151855
gemma_t10,11091552,51,3.0529401302337646
gemma_t10,11128248,51,2.527440309524536
gemma_t10,11142668,51,2.5311834812164307
gemma_t10,11152489,51,1.8465766906738281
gemma_t10,11157751,51,3.7722976207733154
gemma_t10,11202365,51,2.7355308532714844
gemma_t10,11262376,51,2.6303658485412598
gemma_t10,11270374,51,3.1902718544006348
gemma_t10,11365698,51,2.2040555477142334
gemma_t10,11387463,51,2.1765735149383545
gemma_t10,11391667,51,3.4968185424804688
gemma_t10,11505828,51,2.285494327545166
gemma_t10,11595344,51,2.5251522064208984
gemma_t10,11597846,51,2.6055941581726074
gemma_t10,11626649,51,2.7961409091949463
gemma_t10,11644259,51,2.8612868785858154
gemma_t10,11650107,51,1.9498523473739624
gemma_t10,11751039,51,2.6020514965057373
gemma_t10,11754890,51,4.871153831481934
gemma_t10,11771220,51,2.742280960083008
gemma_t10,11777996,51,3.109837532043457
gemma_t10,11805625,51,2.6815991401672363
gemma_t10,11866664,51,3.768787384033203
gemma_t10,11872486,51,2.1784374713897705
gemma_t10,11879061,51,2.119608163833618
gemma_t10,12075649,51,3.340794801712036
gemma_t10,12122749,51,2.3484857082366943
gemma_t10,12187767,51,2.9251086711883545
gemma_t10,12203896,51,3.1400725841522217
gemma_t10,12220417,51,2.9641029834747314
gemma_t10,12230893,51,2.86808705329895
gemma_t10,12241221,51,3.566072702407837
gemma_t10,12245213,51,3.2717409133911133
gemma_t10,12266201,51,3.005427360534668
gemma_t10,12294387,51,2.2947347164154053
gemma_t10,12304778,51,2.3011691570281982
gemma_t10,12320170,51,2.6092336177825928
gemma_t10,12332957,51,2.818864345550537
gemma_t10,12345746,51,2.7422585487365723
gemma_t10,12355828,51,3.175529956817627
gemma_t10,12440940,51,2.6343140602111816
gemma_t10,12451537,51,2.513779401779175
gemma_t10,12585424,51,3.3466525077819824
gemma_t10,12586316,51,1.9079371690750122
gemma_t10,12588798,51,2.1252565383911133
gemma_t10,12603385,51,2.9329030513763428
gemma_t10,12607082,51,2.993438959121704
gemma_t10,12615602,51,2.4788389205932617
gemma_t10,12688069,51,1.8627824783325195
gemma_t10,12744871,51,4.618587493896484
gemma_t10,12807398,51,3.053250789642334
gemma_t10,12847491,51,3.0874743461608887
gemma_t10,12851711,51,2.077333450317383
gemma_t10,12926055,51,2.7556869983673096
gemma_t10,12938495,51,2.904202938079834
gemma_t10,12964363,51,1.9518266916275024
gemma_t10,12998432,51,3.976872205734253
gemma_t10,13030311,51,2.9215612411499023
gemma_t10,13100783,51,2.662174940109253
gemma_t10,13214003,51,3.3762097358703613
gemma_t10,13239813,51,2.7422239780426025
gemma_t10,13335042,51,3.24845552444458
gemma_t10,13350236,51,2.8082594871520996
gemma_t10,13495961,51,2.1202335357666016
gemma_t10,13529592,51,4.297468662261963
gemma_t10,13603998,51,3.6332457065582275
gemma_t10,13675482,51,2.1512346267700195
gemma_t10,13690180,51,2.86407208442688
gemma_t10,13692090,51,2.686481475830078
gemma_t10,13694466,51,3.801093816757202
gemma_t10,13696741,51,5.355329513549805
gemma_t10,13701579,51,3.5393171310424805
gemma_t10,13745156,51,3.5090889930725098
gemma_t10,13746570,51,2.8092658519744873
gemma_t10,13746581,51,2.7684478759765625
gemma_t10,13746789,51,3.6749935150146484
gemma_t10,13747425,51,3.24208664894104
gemma_t10,13747961,51,2.2238099575042725
gemma_t10,13748720,51,2.3163998126983643
gemma_t10,13751352,51,2.4279730319976807
gemma_t10,13752894,51,2.113410472869873
gemma_t10,13753905,51,2.5261542797088623
gemma_t10,13756572,51,2.673732280731201
gemma_t10,13858533,51,2.799356460571289
gemma_t10,13916015,51,2.2974321842193604
gemma_t10,13937253,51,2.518024206161499
gemma_t10,13959787,51,3.7377066612243652
gemma_t10,13972671,51,2.0108699798583984
gemma_t10,14068705,51,3.314300060272217
gemma_t10,14091946,51,2.780337333679199
gemma_t10,14099741,51,2.8461947441101074
gemma_t10,14141143,51,2.7806828022003174
gemma_t10,14155276,51,2.7974936962127686
gemma_t10,14169402,51,3.1114304065704346
gemma_t10,14170854,51,2.874955654144287
gemma_t10,14176162,51,3.38944149017334
gemma_t10,14186198,51,2.765717029571533
gemma_t10,14259080,51,2.503984212875366
gemma_t10,14291750,51,3.504452705383301
gemma_t10,14301751,51,3.741100549697876
gemma_t10,14328180,51,2.239074230194092
gemma_t10,14341841,51,2.7797300815582275
gemma_t10,14358598,51,2.466766119003296
gemma_t10,14404227,51,3.6887669563293457
gemma_t10,14407737,51,2.343602180480957
gemma_t10,14421595,51,2.546738624572754
gemma_t10,14429450,51,3.121964931488037
gemma_t10,14434979,51,4.069883823394775
gemma_t10,14441283,51,2.7589638233184814
gemma_t10,14454803,51,3.9171886444091797
gemma_t10,14472576,51,3.242182731628418
gemma_t10,14500933,51,2.2213187217712402
gemma_t10,14502960,51,3.155435800552368
gemma_t10,14554263,51,2.6615591049194336
gemma_t10,14579508,51,2.944998025894165
gemma_t10,14584778,51,2.2879538536071777
gemma_t10,14680675,51,3.833313465118408
gemma_t10,14743706,51,2.35779070854187
gemma_t10,14745914,51,4.256525039672852
gemma_t10,14760908,51,2.6265854835510254
gemma_t10,14776729,51,2.737651824951172
gemma_t10,14800090,51,3.035148859024048
gemma_t10,14807742,51,3.384639263153076
gemma_t10,14818452,51,2.1890382766723633
gemma_t10,14819490,51,2.691251754760742
gemma_t10,14874026,51,2.684457540512085
gemma_t10,14878319,51,2.3380508422851562
gemma_t10,14878646,51,2.4934325218200684
gemma_t10,14879921,51,3.536533832550049
gemma_t10,15026764,51,2.6500937938690186
gemma_t10,15040286,51,2.656973361968994
gemma_t10,15065468,51,2.8665130138397217
gemma_t10,15139323,51,2.9366536140441895
